"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"716969087340056576","","","2016-04-04 12:42:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I hope @mrchrisjbailey won't mind me having borrowed his 'puter briefly ...","","","",""
"716917459207512064","716910774309023744","843365802","2016-04-04 09:16:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke 2/2 I think I'd want to explore some of those findings in more detail though. Not so sure about how they should be interpreted.","","","",""
"716917236271865860","716910774309023744","843365802","2016-04-04 09:16:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke I'd seen the call for participants, but, not these interim results - thanks. 1/2","","","",""
"716906366154182657","","","2016-04-04 08:32:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","'Twitter Friend Repertoires' also might be of interest to @MartinaEmke https://t.co/byZZGat70S","","","","http://firstmonday.org/ojs/index.php/fm/article/view/6207"
"716895779328233473","","","2016-04-04 07:50:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pretty sure @MartinaEmke will have seen this recent article in the UK edu-press, but if not https://t.co/5IuvyvMa6g","","","","https://www.tes.com/news/blog/revolution-will-be-livestreamed-why-theres-never-been-a-better-time-be-a-twitter-teacher-2"
"716684594226003969","","","2016-04-03 17:51:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Grateful to @MartinaEmke for all the resources sent my way whilst I was on hols. Have some catching up to do ... :-)","","","",""
"716664460505649152","716657243291271170","17068332","2016-04-03 16:31:37 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@xannov Have you tried ...
;-)","","","",""
"716575294056964096","","","2016-04-03 10:37:18 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","And a most enjoyable and informative visit it makes too :-) https://t.co/ceNfreTG7z","","","","https://twitter.com/colinnwalker/statuses/716565867715293184"
"713083623730245632","713077842985271297","11305472","2016-03-24 19:22:39 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@jobadge I know! That might not be a trivial point either. Have replied with some suggestions. Thanks Jo.","","","",""
"712906529205260288","","","2016-03-24 07:38:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UK Google Doodle for artists/designer amongst us today https://t.co/dLJa7EJe0p","","","","https://www.google.co.uk/"
"712723066057580544","","","2016-03-23 19:29:55 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @idletim: Has anyone had any success in linking digital content in books so they are evidenced in book scrutiny. Keen to get this workin…","712715933786226689","16874745","2016-03-23 19:01:34 +0000",""
"712721681073192960","","","2016-03-23 19:24:25 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @cogdog: If they can invent adblock for the browser, how about ""email list signup pop over"" block? #annoying #annoying #annoying #annoyi…","712712815660773376","740343","2016-03-23 18:49:11 +0000",""
"712714965216542720","","","2016-03-23 18:57:43 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @dgilmour: Seen: ""I use my chromebook 90% of the time for academic purposes because that's pretty much all they're good for."" https://t.…","712706512397983748","8720172","2016-03-23 18:24:08 +0000","https://twitter.com/dgilmour/status/712706512397983748/photo/1"
"712714374327246848","712713604160733184","363573130","2016-03-23 18:55:23 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@Yorks_Bunny Fine institution. Followed some actor-network theory from a group there, if i remember correctly.","","","",""
"712713531641176064","712711960069087233","363573130","2016-03-23 18:52:02 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@Yorks_Bunny @MartinaEmke Excellent. Up for that too. Where are you doing your EdD?","","","",""
"712713015150428160","712711195451637760","363573130","2016-03-23 18:49:59 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@Yorks_Bunny @MartinaEmke  September it is then #SocMeMeet","","","",""
"712712563935612928","712621349613735936","843365802","2016-03-23 18:48:11 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@MartinaEmke It certainly is. I've exchanged a few tweets with @was3210  and we met at a conference last autumn.","","","",""
"712711788572385282","712705421572718592","363573130","2016-03-23 18:45:06 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@Yorks_Bunny @MartinaEmke Looks like I've been missing an interesting conversation! Maybe we need a three-way Google Hangout/Skype?","","","",""
"712565994577928192","712407105895075840","843365802","2016-03-23 09:05:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke Have just been working my way through the stream, although would have been better to be there 'live' of course :-(","","","",""
"712389811173265410","712388312976244736","1556094044","2016-03-22 21:25:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mdvfunes No technical problems whatsoever. I'd alter the threading of comment/replies, but that might just be my personal taste.","","","",""
"712386854855774212","712386073058516992","1556094044","2016-03-22 21:13:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mdvfunes One more week after this one.
Fascinating research, yes, but it's participants' posts in discussions that I'm getting so much from","","","",""
"712385077733433345","712384075001176064","1556094044","2016-03-22 21:06:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mdvfunes It certainly has and continues to be. #BestMOOCYet?
(Perhaps just suited my current interests, but has certainly moved me on)","","","",""
"712382860766871552","","","2016-03-22 20:58:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thx to #WhyWePost, came across https://t.co/XnoAlffyds ""original research on language and language use mediated by the Internet"" #openaccess","","","","http://www.languageatinternet.org/"
"712366012449079297","","","2016-03-22 19:51:07 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @hrogerson: https://t.co/1WbdD2lhaa &lt;&lt; lots of ASE conferences coming up. Make sure your technicians know too as there are a few for the…","712359351055458305","116287712","2016-03-22 19:24:38 +0000","http://www.ase.org.uk/conferences/,http://www.ase.org.uk/conferences/"
"712363126688190464","712354492797296640","2176358690","2016-03-22 19:39:39 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@was3210 @DrHelenKara Thank you for the Storify. Much appreciated :-)","","","",""
"712196613154988032","","843365802","2016-03-22 08:37:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke Just published - Administrators’ profnl learning via Twitter:  dissonance between beliefs and actions https://t.co/rOo1NQIn5p","","","","http://www.emeraldinsight.com/doi/pdfplus/10.1108/JEA-03-2015-0024"
"712065283834433536","","","2016-03-21 23:56:07 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","Twitter being discussed on Newsnight. Significant for #WhyWePost ?","","","",""
"712017159728320512","712015589594628096","843365802","2016-03-21 20:44:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke I think from the book Donald mentions at the end of the post. Will be borrowing a copy from our Library to read more.","","","",""
"712011549951582209","","","2016-03-21 20:22:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MT @DonaldClark: Social media as powerful method of learning – the evidence  https://t.co/EROlQxvkZU https://t.co/BTQhoz8ZbD cc @MartinaEmke","","","","http://bit.ly/1Sb657f,https://twitter.com/DonaldClark/status/711846648788488192/photo/1"
"711882499127971841","","","2016-03-21 11:49:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""The Impact of social media on politics and gender"" Reflections on week 3 of #WhyWePost https://t.co/tt9eGuWSAF","","","","https://cpdin140.wordpress.com/2016/03/21/why-we-post-week-3/"
"711530465438666756","711526971843452928","843365802","2016-03-20 12:30:57 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@MartinaEmke :-) I was going to send that one to you.","","","",""
"711295609140068352","","207272536","2016-03-19 20:57:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@WhyWePost Week 3's got me wondering whether Facebook ought to be Facebooks - multiple realities? https://t.co/UhtboiICsG","","","","https://cpdin140.wordpress.com/2016/03/19/why-we-post-facebooks/"
"710543968526843904","710539094087098369","68139427","2016-03-17 19:10:58 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@IanHopkinson_ George Martin, George Kennedy ... the list goes on :-(","","","",""
"710195462675030017","709657586036023296","511605710","2016-03-16 20:06:07 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@UCLWhyWePost Do you have access to other MOOC data? i.e. is this common to all MOOCs? How about in MOOCs which are not in English?","","","",""
"710191711994118146","","","2016-03-16 19:51:13 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","Infographvideo? PHD Comics: Super Massive Black Holes https://t.co/tuKzGDa3F9","","","","http://www.phdcomics.com/comics.php?f=1864"
"710011827791511553","","","2016-03-16 07:56:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","One for the physicists &amp; astronomers with today's Google Doodle - Caroline Herschel's 266th birthday","","","",""
"709487452298334209","709479539420884993","11797022","2016-03-14 21:12:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@lisaharris Thanks Lisa.
I guess it's a matter of finding the learners who are contributing in a way which assists one's own learning?","","","",""
"709389033198264320","709387751922278401","843365802","2016-03-14 14:41:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke I didn't actually Martina. I know of earlier ukedchats which discussed this topic, but this is a new one for me. Many thanks:-)","","","",""
"709387699745136641","","","2016-03-14 14:36:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thanks to @UCLWhyWePost for Week 2 of #WhyWePost Reflections posted at https://t.co/43vTqSiXxy","","","","https://cpdin140.wordpress.com/2016/03/14/why-we-post-week-2/"
"709387278364372992","","","2016-03-14 14:34:41 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sean Bean memes are most appropriate for a Sheffield lad https://t.co/0no8A0Opc9, but didn't know about them until #WhyWePost","","","","https://youtu.be/0jA5B32MP98"
"709382731801763840","709341697352851456","257959380","2016-03-14 14:16:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Y12 Sociology @SheffieldHigh might be interested in 'Why We Post' https://t.co/bfGuFeDYK0 (Free books available to download)","","","","https://www.ucl.ac.uk/why-we-post"
"709101343470972929","","","2016-03-13 19:38:29 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>",".@MrCampbellSHS has worked his magic in bringing together the goodness shared at the recent Sheffield TeachMeet https://t.co/F23sITuXQq","","","","http://bit.ly/1Ua6VUV"
"708978733143736320","708571196288327680","1556094044","2016-03-13 11:31:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mdvfunes Thinking audio, creativity and the mashups that #ds106 is famed for, have you seen Poemage? https://t.co/bxhhw9uQiP  #opensource","","","","http://www.sci.utah.edu/~nmccurdy/Poemage/"
"708732837969711106","708702585314807808","63731246","2016-03-12 19:14:10 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@EllaTasm Possibly both, but perhaps it depends on whether you're the sharer, recipient or bystander looking on?","","","",""
"708597239908835328","708571196288327680","1556094044","2016-03-12 10:15:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mdvfunes Only recently become aware of @waitbutwhy, but now hooked :-)","","","",""
"708596540269600768","","","2016-03-12 10:12:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""selfiecity"" https://t.co/KwtL90VQNO - fascinating study, interesting findings innovatively presented
Warmer cities -&gt; more smiling?","","","","http://selfiecity.net/"
"708542779383803905","","","2016-03-12 06:38:57 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","If you're teaching 'sound,' you might want to check out this resource from #WaitButWhy https://t.co/70KdX5roBl Some good animations #asechat","","","","http://bit.ly/1LY0Lol"
"708386465173127168","708321913106522114","843365802","2016-03-11 20:17:49 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@MartinaEmke Ooo, good one! I love podcasts so plenty for me to enjoy here. Thanks. Was at a presentation by H Kennedy last autumn - liked!","","","",""
"708269403587153920","708263900085673984","843365802","2016-03-11 12:32:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke It was a pleasure &amp; a privilege. Looking forward to the next.
@horne_judith @PJSeaward @AngelaLilley","","","",""
"708047043072286720","","","2016-03-10 21:49:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If 'selfie' in Yorkshire dialect is a 'sennie,' what would a 'groupie' be?
Maybe @YorkshireSlang knows?","","","",""
"708021897137668097","707648909305204736","1479269839","2016-03-10 20:09:09 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@ladgygaymatisse Thank you kindly :-)","","","",""
"708021506681528320","707869672641671168","88375038","2016-03-10 20:07:36 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@debsnet Congratulations! Sometimes I forget that the closing of one stage simply leads to the opening of another.
I shall enjoy reading :-)","","","",""
"708020251385065472","707555747790508032","511605710","2016-03-10 20:02:36 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@UCLWhyWePost @AnthroTom  Thank you kindly.  Hoping to post weekly bulletins :-)","","","",""
"707686908915273732","707684686978416640","88375038","2016-03-09 21:58:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@debsnet In that case I shall strive to retain your interest ;-)","","","",""
"707686325386928132","","","2016-03-09 21:55:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Whoa! Just working in a Google doc in which I'd included a ToC &amp; Outline view appeared. I like it! Useful additnl navigation in longer docs","","","",""
"707685132392603648","","","2016-03-09 21:50:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Are moral memes a way of gauging whether people share your sentiments or ideas, but not directly?"" #WhyWePost","","","",""
"707550744854077440","707520656032862208","843365802","2016-03-09 12:56:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@MartinaEmke Ah yes. I followed the chat at the time, so this summary is useful. Rather different from a standard #chat
Thanks Martina.","","","",""
"707549764326391808","","","2016-03-09 12:53:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","As Week 2 of @UCLWhyWePost unfolds, thought it was time to look back at Week 1 https://t.co/HiM8DPc0LP #WhyWePost","","","","http://wp.me/p6kwl8-6X"
"707477184882085888","","","2016-03-09 08:04:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fantastic Google Doodle today. Think there's some physics to be drawn out of learning to play a theremin. Thanks Clara Rockmore.","","","",""
"707292071850278912","707219274570604549","2829202792","2016-03-08 19:49:05 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@newbiephd I'll definitely check it out, thanks.
Had it been my study, I'd probably have chosen a sample size of 140 though ;-)","","","",""
"707224250025955329","707186691660849152","88375038","2016-03-08 15:19:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@debsnet A more pleasurable experience having the luxury looking back, since emerging successfully from the other end perhaps?
Thanks ;-)","","","",""
"707120273422688256","","","2016-03-08 08:26:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hope all @GDST have seen today's International Women's Day Google Doodle? https://t.co/qZSoBngsOM","","","","https://www.google.co.uk"
"706946372440817664","","","2016-03-07 20:55:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Never knew about 'groupies' &amp; 'uglies' alongside selfies. Do now thanks to #WhyWePost","","","",""
"706935533050707968","693000376790966272","2599453764","2016-03-07 20:12:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mrchrisjbailey Would the artwork on that block be a 'Phlegm' by any chance Chris?","","","",""
"706560128665919488","","","2016-03-06 19:20:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Friday's weather warning could so easily have been taken the wrong way ... https://t.co/WfKjw0GfMh","","","","https://twitter.com/IaninSheffield/status/706560128665919488/photo/1"
"706537004901728257","706471971228295168","372768752","2016-03-06 17:48:43 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@mrkrndvs Wish i could write so eloquently.  Hadn't seen this post, though did catch the talk. Now available on https://t.co/oOsNeo9NKj","","","","http://youtu.be/e4RSaG2iVKk"
"706415664882425856","706235440823668736","1556094044","2016-03-06 09:46:33 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@mdvfunes More than just semantics perhaps?","","","",""
"706215682220883969","","","2016-03-05 20:31:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","468-366: Dictation.io is a very simple, but very effective speech-to-text application. https://t.co/cAEWenEJeL #366Web2.0 HT @rmbyrne","","","","http://wp.me/p3d5jr-oQ"
"706210777594724353","706206017151959040","53401235","2016-03-05 20:12:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@nikkibamforth Thank you :-)","","","",""
"706210719734358016","","","2016-03-05 20:12:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MT @nikkibamforth: ""Where I Went Right"" https://t.co/U3I1YWUCHN - short, inspirational pieces from speakers having overcome adversity","","","","https://vimeo.com/117673068"
"706188650950819842","706110950278086656","1556094044","2016-03-05 18:44:29 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@mdvfunes And that's just one small example. Wonder how much is learnt this way nowadays; learning we couldn't (easily) have done before?","","","",""
"706187131648090112","706168934656024576","53401235","2016-03-05 18:38:27 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@nikkibamforth Can you share the link Nikki? Interested to see who it is.","","","",""
"706186470378315776","706168137599811585","1750981584","2016-03-05 18:35:49 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@JenJayneWilson What will you be using it for? There are some really helpful videos on Youtube, e.g. https://t.co/VTI8On3Q9D","","","","http://youtu.be/Xe0NpJPLQ6k"
"706084366942937088","706083926499004416","2599453764","2016-03-05 11:50:06 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mrchrisjbailey So I see ;-)
Now don't drag me into your displacement strategies ...","","","",""
"706083978655219715","","","2016-03-05 11:48:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm all for inc. range of provision and extending community access in libraries, but would a quiet area to read/work be too much to ask?","","","",""
"706083610009460736","","","2016-03-05 11:47:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Why are libraries such noisy places these days? Nursery provision &amp; a games area helps to get the young uns in, but boy are they loud!","","","",""
"706066447903166464","706065120992964608","372768752","2016-03-05 10:38:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mrkrndvs :-)","","","",""
"706064058957565952","","","2016-03-05 10:29:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""We tend to assume social media is a threat to privacy but sometimes it can increase privacy.https://t.co/vXxbr7pFS8 Disc. 15 - Why We Post","","","","https://www.ucl.ac.uk/why-we-post/discoveries/"
"706062416883425280","","","2016-03-05 10:22:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""For some people social media does not detract from education – it is education."" https://t.co/vXxbr7pFS8 Discovery 2 from Why We Post","","","","https://www.ucl.ac.uk/why-we-post/discoveries/"
"706061574373507072","706055657506664454","12127612","2016-03-05 10:19:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@josepicardoSHS @mrkrndvs Agreed Jose; that's the case I don't see being made. The one in which non-adoption is sufficiently compelling.","","","",""
"706045310741643264","702960888542830601","18973501","2016-03-05 09:14:54 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@dylanwiliam Point well made Dylan, but who would you say *should* be the go to sources? Or do theorists offer little of value?","","","",""
"706043199505227777","706028846139596800","372768752","2016-03-05 09:06:31 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@mrkrndvs Have we not reached a point, societally, where that question is redundant &amp; should b thrown back? Make the case for NOT having it?","","","",""
"706042488356732928","706021829929005056","466517902","2016-03-05 09:03:41 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@HeatherJShort Tickety-boo thanks. Am now 6 months in and loving it! (Honeymoon period?). All the best for the viva.","","","",""
"706019946170589184","706014235466330112","466517902","2016-03-05 07:34:07 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@HeatherJShort Many congrats Heather :-) What reward have you promised yourself?","","","",""
"706018847384576000","705979867204980736","372768752","2016-03-05 07:29:45 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@mrkrndvs Have you come across this piece by @josepicardoSHS Aaron? Gets to the heart of it I think https://t.co/jc607HRCZl","","","","http://bit.ly/1Tgjlug"
"705528562560978944","705426263121534978","19596048","2016-03-03 23:01:32 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@catherinelliott Do pass on my regards to any of the 'old firm' who might still be around though.","","","",""
"705528261976190976","705426263121534978","19596048","2016-03-03 23:00:20 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@catherinelliott Indeed all too brief unfortunately. From one session to @SheffieldHigh  then back to another.  Happily busy :-)","","","",""
"705527903421931521","705441054011559937","20261674","2016-03-03 22:58:54 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@jacmorton Good Padlet demo though. Great variety of use cases &amp; wide applicability. :-)","","","",""
"705527615617159168","705441054011559937","20261674","2016-03-03 22:57:46 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@jacmorton Good to catch up, if only briefly &amp; sorry I had to rush off. Evening session back @sheffhallamuni  from 6.00.","","","",""
"705180395294367744","704627049844088832","2255340865","2016-03-02 23:58:02 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@UCLpress Got the former and looking forward to reading it. Will be picking up the others too. Very grateful to all concerned.","","","",""
"705177384891379712","","","2016-03-02 23:46:04 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","Big data, PAT testing, TED Talks &amp; a few other topics not ... Twitter-appropriate! ""Raised by Wolves""; my kinda comedy :-)","","","",""
"705153910709854208","705047209310425088","815875","2016-03-02 22:12:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@JeffreyKeefer Hearty congratulations :-)","","","",""
"704404743796473858","","","2016-02-29 20:35:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Any budding astronomers, might enjoy ""Moons: Explore the many moons of our Solar System"" MOOC https://t.co/Hj5Nn9WFbG #FutureLearn #asechat","","","","https://www.futurelearn.com/courses/moons"
"704404069528559616","","","2016-02-29 20:33:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Started #FutureLearn ""Why We Post"" MOOC. Interesting that the gender split appears to be 5:1 F:M (ish) https://t.co/MYqh7Uvicg #whywepost","","","","https://www.futurelearn.com/courses/anthropology-social-media"
"704397709546016772","","","2016-02-29 20:07:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""How The World Changed Social Media"" - 1st book in 'Why We Post' series https://t.co/eUu2iTFfjg (free PDF)  Ch 1 Education and young people","","","","http://www.ucl.ac.uk/ucl-press/browse-books/how-world-changed-social-media"
"704309322705211392","","","2016-02-29 14:16:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""Social Media in an English Village"" by @DannyAnth just released https://t.co/WPiZQPZooI as free PDF.
Looking forward to reading.","","","","http://www.ucl.ac.uk/ucl-press/browse-books/social-media-in-an-english-village"
"703471538738221056","703461413491228672","68169919","2016-02-27 06:47:39 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","@primarypete_ How about Outlook Pete?","","","",""
"703326839197081605","","104786280","2016-02-26 21:12:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jimalkhalili explains quantum theory in a tweet https://t.co/lOjwA81j97 - the (very) tiny, explained using the micro somehow #appropriate","","","","https://wiselike.com/professor-jim-al-khalili/questions/can-you-explain-quantum-theory-in-140-characters"
"703307940921483265","","","2016-02-26 19:57:34 +0000","<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","RT @jimalkhalili: Today (2100 – 2200 GMT) I'll be answering science questions on https://t.co/D79N9WtDZy. Click here: https://t.co/cZ5JOsiO…","703302245652287488","104786280","2016-02-26 19:34:56 +0000","http://wiselike.com,http://wiselike.com,http://wiselike.com/professor-jim-al-khalili"
"702963410695266304","702960140627124224","2599453764","2016-02-25 21:08:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mrchrisjbailey How do you know it was a human you were talking to about rhizomes this morning?
Ontological or epistemological? ;-)","","","",""
"702959677148143617","702816904281518080","2599453764","2016-02-25 20:53:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mrchrisjbailey 'Format bit?' Musta missed that.

Sometimes use it if I need to capture lengthy quotes/sections from books or scanned pdfs","","","",""
"702767603635331072","","","2016-02-25 08:10:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This popped up when I opened a Google doc this morning. Thought I'd been able to do that for a while? https://t.co/UjNKhXIxqa","","","","https://twitter.com/IaninSheffield/status/702767603635331072/photo/1"
"702758341685223425","","","2016-02-25 07:33:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pleased to see @GuyMerchant pop up in my Google Scholar #ANTheory notifications this morning - 'Together &amp; Apart' https://t.co/9tSproLHSU","","","","https://books.google.co.uk/books?hl=en&lr=lang_en&id=lL6aCwAAQBAJ&oi=fnd&pg=PA9&dq=actor-network+theory&ots=lGRVP2lD94&sig=CUoAhU1aDR8sbT8whGtepb1AQVs#v=onepage&q=actor-network%20theory&f=false"
"702596821110169600","702594839154704385","789991","2016-02-24 20:51:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@davecormier Now that's a 'plan' of a like I aint seen before! How did the learners react? #EDENchat","","","",""
"702594106460147712","","","2016-02-24 20:41:03 +0000","<a href=""https://twitterfall.com"" rel=""nofollow"">Twitterfall</a>","Wondering whether #rhizolearning could be accommodated in a 'formal' educational context #EDENchat","","","",""
